heure;variable;valeur
15/06/2023 17:50:00;SG_PRODUIT_G1;0
15/06/2023 17:50:00;SG_PRODUIT_G10;0
15/06/2023 17:50:00;SG_PRODUIT_G11;0
15/06/2023 17:50:00;SG_PRODUIT_G12;0
15/06/2023 17:50:00;SG_PRODUIT_G13;0
15/06/2023 17:50:00;SG_PRODUIT_G14;0
15/06/2023 17:50:00;SG_PRODUIT_G15;0
15/06/2023 17:50:00;SG_PRODUIT_G16;0
15/06/2023 17:50:00;SG_PRODUIT_G2;0
15/06/2023 17:50:00;SG_PRODUIT_G3;0
15/06/2023 17:50:00;SG_PRODUIT_G4;0
15/06/2023 17:50:00;SG_PRODUIT_G5;0
15/06/2023 17:50:00;SG_PRODUIT_G6;0
15/06/2023 17:50:00;SG_PRODUIT_G7;0
15/06/2023 17:50:00;SG_PRODUIT_G8;0
15/06/2023 17:50:00;SG_PRODUIT_G9;0
15/06/2023 17:50:00;SG_PRODUIT_PREPA;0
15/06/2023 17:50:00;SGMED0TI101_MES;0
15/06/2023 17:50:00;SGMED0TI201_MES;0
15/06/2023 17:50:00;SGMEN000101_MES;0
15/06/2023 17:50:00;SGMEN000201_MES;0
15/06/2023 17:50:00;SGMEN000301_MES;0
15/06/2023 17:50:00;SGMEN000401_MES;0
15/06/2023 17:50:00;SGMEN000501_MES;0
15/06/2023 17:50:00;SGMEN000601_MES;0
15/06/2023 17:50:00;SGMEN000701_MES;0
15/06/2023 17:50:00;SGMEN000801_MES;0
15/06/2023 17:50:00;SGMEN000901_MES;0
15/06/2023 17:50:00;SGMEN001001_MES;0
15/06/2023 17:50:00;SGMEN001101_MES;0
15/06/2023 17:50:00;SGMEN001201_MES;0
15/06/2023 17:50:00;SGMEN001301_MES;0
15/06/2023 17:50:00;SGMEN001401_MES;0
15/06/2023 17:50:00;SGMEN001501_MES;0
15/06/2023 17:50:00;SGMEN001601_MES;0
15/06/2023 17:50:00;SGMPO000122_MES;0
15/06/2023 17:50:00;SGMPO000222_MES;0
15/06/2023 17:50:00;SGMPO000322_MES;0
15/06/2023 17:50:00;SGMPO000422_MES;0
15/06/2023 17:50:00;SGMPO000522_MES;0
15/06/2023 17:50:00;SGMPO000622_MES;0
15/06/2023 17:50:00;SGMPO000722_MES;0
15/06/2023 17:50:00;SGMPO000822_MES;0
15/06/2023 17:50:00;SGMPO000922_MES;0
15/06/2023 17:50:00;SGMPO001022_MES;0
15/06/2023 17:50:00;SGMPO001122_MES;0
15/06/2023 17:50:00;SGMPO001222_MES;0
15/06/2023 17:50:00;SGMPO001322_MES;0
15/06/2023 17:50:00;SGMPO001422_MES;0
15/06/2023 17:50:00;SGMPO001522_MES;0
15/06/2023 17:50:00;SGMPO001622_MES;0
15/06/2023 17:50:00;SGREG_SOUTIRAGE_MES;0
15/06/2023 17:51:00;PLMED470001_MES;0
15/06/2023 17:51:00;PRDPM701001_EDEF;0
15/06/2023 17:51:00;PRDPM703001_EDEF;0
15/06/2023 17:51:00;PRMED471001_MES;0
15/06/2023 17:51:00;PRMED475001_MES;0
15/06/2023 17:51:00;PRMED701001_MES;0
15/06/2023 17:51:00;PRMED705001_MES;0
15/06/2023 17:51:00;PRMEDAIR061_MES;0
15/06/2023 17:51:00;PRMEDAIR081_MES;0
15/06/2023 17:51:00;PRMEP_AIR_USINE_MES;0
15/06/2023 17:51:00;PRMOI815801_CPTH;0
15/06/2023 17:51:00;PRMOI915801_CPTH;0
15/06/2023 17:51:00;PRMOV703102_INT;0
15/06/2023 17:51:00;PRMOV704101_VIT;0
15/06/2023 17:51:00;PRMOV704102_INT;1
15/06/2023 17:51:00;PRMOX408501_ETA;0
15/06/2023 17:51:00;PRMOX408601_ETA;0
15/06/2023 17:51:00;PRMOX408701_ETA;0
15/06/2023 17:51:00;PRMOX408801_ETA;0
15/06/2023 17:51:00;PRMOX408901_ETA;0
15/06/2023 17:51:00;PRMOX409001_ETA;0
15/06/2023 17:51:00;PRMOX409101_ETA;0
15/06/2023 17:51:00;PRMOX409201_ETA;0
15/06/2023 17:51:00;PRREG4058_MES;0
15/06/2023 17:51:00;PRREG4070_MES;0
15/06/2023 17:51:00;PRREG4083_MES;0
15/06/2023 17:51:00;PRREG4085_MES;0
15/06/2023 17:51:00;PRREG4086_MES;0
15/06/2023 17:51:00;PRREG4087_MES;0
15/06/2023 17:51:00;PRREG4088_MES;0
15/06/2023 17:51:00;PRREG4089_MES;0
15/06/2023 17:51:00;PRREG4090_MES;0
15/06/2023 17:51:00;PRREG4091_MES;0
15/06/2023 17:51:00;PRREG4092_MES;0
15/06/2023 17:51:00;PRREG4092_SOR;0
15/06/2023 17:51:00;PRREG4700_MES;0
15/06/2023 17:51:00;PRREG4800_MES;0
15/06/2023 17:51:00;PRREG7050_MES;0
15/06/2023 17:51:00;PRREG7050_SOR;0
15/06/2023 17:51:00;PRTPA401010_ANIM;0
15/06/2023 17:51:00;PRTPA401020_ANIM;0
15/06/2023 17:51:00;PRTPA403000_ANIM;0
15/06/2023 17:51:00;PRTPA405501_ETA;0
15/06/2023 17:51:00;PRTPA405601_ETA;0
15/06/2023 17:51:00;PRTPA405701_ETA;0
15/06/2023 17:51:00;PRTPA405801_ETA;0
15/06/2023 17:51:00;SG_CHOIX_CELLULE_1;0
15/06/2023 17:51:00;SG_CHOIX_CELLULE_2;0
15/06/2023 17:51:00;SG_PRODUIT_G1;0
15/06/2023 17:51:00;SG_PRODUIT_G10;0
15/06/2023 17:51:00;SG_PRODUIT_G11;0
15/06/2023 17:51:00;SG_PRODUIT_G12;0
15/06/2023 17:51:00;SG_PRODUIT_G13;0
15/06/2023 17:51:00;SG_PRODUIT_G14;0
15/06/2023 17:51:00;SG_PRODUIT_G15;0
15/06/2023 17:51:00;SG_PRODUIT_G16;0
15/06/2023 17:51:00;SG_PRODUIT_G2;0
15/06/2023 17:51:00;SG_PRODUIT_G3;0
15/06/2023 17:51:00;SG_PRODUIT_G4;0
15/06/2023 17:51:00;SG_PRODUIT_G5;0
15/06/2023 17:51:00;SG_PRODUIT_G6;0
15/06/2023 17:51:00;SG_PRODUIT_G7;0
15/06/2023 17:51:00;SG_PRODUIT_G8;0
15/06/2023 17:51:00;SG_PRODUIT_G9;0
15/06/2023 17:51:00;SG_PRODUIT_PREPA;0
15/06/2023 17:51:00;SGMED0TI101_MES;0
15/06/2023 17:51:00;SGMED0TI201_MES;0
15/06/2023 17:51:00;SGMEN000101_MES;0
15/06/2023 17:51:00;SGMEN000201_MES;0
15/06/2023 17:51:00;SGMEN000301_MES;0
15/06/2023 17:51:00;SGMEN000401_MES;0
15/06/2023 17:51:00;SGMEN000501_MES;0
15/06/2023 17:51:00;SGMEN000601_MES;0
15/06/2023 17:51:00;SGMEN000701_MES;0
15/06/2023 17:51:00;SGMEN000801_MES;0
15/06/2023 17:51:00;SGMEN000901_MES;0
15/06/2023 17:51:00;SGMEN001001_MES;0
15/06/2023 17:51:00;SGMEN001101_MES;0
15/06/2023 17:51:00;SGMEN001201_MES;0
15/06/2023 17:51:00;SGMEN001301_MES;0
15/06/2023 17:51:00;SGMEN001401_MES;0
15/06/2023 17:51:00;SGMEN001501_MES;0
15/06/2023 17:51:00;SGMEN001601_MES;0
15/06/2023 17:51:00;SGMPO000122_MES;0
15/06/2023 17:51:00;SGMPO000222_MES;0
15/06/2023 17:51:00;SGMPO000322_MES;0
15/06/2023 17:51:00;SGMPO000422_MES;0
15/06/2023 17:51:00;SGMPO000522_MES;0
15/06/2023 17:51:00;SGMPO000622_MES;0
15/06/2023 17:51:00;SGMPO000722_MES;0
15/06/2023 17:51:00;SGMPO000822_MES;0
15/06/2023 17:51:00;SGMPO000922_MES;0
15/06/2023 17:51:00;SGMPO001022_MES;0
15/06/2023 17:51:00;SGMPO001122_MES;0
15/06/2023 17:51:00;SGMPO001222_MES;0
15/06/2023 17:51:00;SGMPO001322_MES;0
15/06/2023 17:51:00;SGMPO001422_MES;0
15/06/2023 17:51:00;SGMPO001522_MES;0
15/06/2023 17:51:00;SGMPO001622_MES;0
15/06/2023 17:51:00;SGREG_SOUTIRAGE_MES;0
15/06/2023 17:52:00;PLMED470001_MES;0
15/06/2023 17:52:00;PRDPM701001_EDEF;0
15/06/2023 17:52:00;PRDPM703001_EDEF;0
15/06/2023 17:52:00;PRMED471001_MES;0
15/06/2023 17:52:00;PRMED475001_MES;0
15/06/2023 17:52:00;PRMED701001_MES;0
15/06/2023 17:52:00;PRMED705001_MES;0
15/06/2023 17:52:00;PRMEDAIR061_MES;0
15/06/2023 17:52:00;PRMEDAIR081_MES;0
15/06/2023 17:52:00;PRMEP_AIR_USINE_MES;0
15/06/2023 17:52:00;PRMOI815801_CPTH;0
15/06/2023 17:52:00;PRMOI915801_CPTH;0
15/06/2023 17:52:00;PRMOV703102_INT;0
15/06/2023 17:52:00;PRMOV704101_VIT;0
15/06/2023 17:52:00;PRMOV704102_INT;1
15/06/2023 17:52:00;PRMOX408501_ETA;0
15/06/2023 17:52:00;PRMOX408601_ETA;0
15/06/2023 17:52:00;PRMOX408701_ETA;0
15/06/2023 17:52:00;PRMOX408801_ETA;0
15/06/2023 17:52:00;PRMOX408901_ETA;0
15/06/2023 17:52:00;PRMOX409001_ETA;0
15/06/2023 17:52:00;PRMOX409101_ETA;0
15/06/2023 17:52:00;PRMOX409201_ETA;0
15/06/2023 17:52:00;PRREG4058_MES;0
15/06/2023 17:52:00;PRREG4070_MES;0
15/06/2023 17:52:00;PRREG4083_MES;0
15/06/2023 17:52:00;PRREG4085_MES;0
15/06/2023 17:52:00;PRREG4086_MES;0
15/06/2023 17:52:00;PRREG4087_MES;0
15/06/2023 17:52:00;PRREG4088_MES;0
15/06/2023 17:52:00;PRREG4089_MES;0
15/06/2023 17:52:00;PRREG4090_MES;0
15/06/2023 17:52:00;PRREG4091_MES;0
15/06/2023 17:52:00;PRREG4092_MES;0
15/06/2023 17:52:00;PRREG4092_SOR;0
15/06/2023 17:52:00;PRREG4700_MES;0
15/06/2023 17:52:00;PRREG4800_MES;0
15/06/2023 17:52:00;PRREG7050_MES;0
15/06/2023 17:52:00;PRREG7050_SOR;0
15/06/2023 17:52:00;PRTPA401010_ANIM;0
15/06/2023 17:52:00;PRTPA401020_ANIM;0
15/06/2023 17:52:00;PRTPA403000_ANIM;0
15/06/2023 17:52:00;PRTPA405501_ETA;0
15/06/2023 17:52:00;PRTPA405601_ETA;0
15/06/2023 17:52:00;PRTPA405701_ETA;0
15/06/2023 17:52:00;PRTPA405801_ETA;0
15/06/2023 17:52:00;SG_CHOIX_CELLULE_1;0
15/06/2023 17:52:00;SG_CHOIX_CELLULE_2;0
15/06/2023 17:52:00;SG_PRODUIT_G1;0
15/06/2023 17:52:00;SG_PRODUIT_G10;0
15/06/2023 17:52:00;SG_PRODUIT_G11;0
15/06/2023 17:52:00;SG_PRODUIT_G12;0
15/06/2023 17:52:00;SG_PRODUIT_G13;0
15/06/2023 17:52:00;SG_PRODUIT_G14;0
15/06/2023 17:52:00;SG_PRODUIT_G15;0
15/06/2023 17:52:00;SG_PRODUIT_G16;0
15/06/2023 17:52:00;SG_PRODUIT_G2;0
15/06/2023 17:52:00;SG_PRODUIT_G3;0
15/06/2023 17:52:00;SG_PRODUIT_G4;0
15/06/2023 17:52:00;SG_PRODUIT_G5;0
15/06/2023 17:52:00;SG_PRODUIT_G6;0
15/06/2023 17:52:00;SG_PRODUIT_G7;0
15/06/2023 17:52:00;SG_PRODUIT_G8;0
15/06/2023 17:52:00;SG_PRODUIT_G9;0
15/06/2023 17:52:00;SG_PRODUIT_PREPA;0
15/06/2023 17:52:00;SGMED0TI101_MES;0
15/06/2023 17:52:00;SGMED0TI201_MES;0
15/06/2023 17:52:00;SGMEN000101_MES;0
15/06/2023 17:52:00;SGMEN000201_MES;0
15/06/2023 17:52:00;SGMEN000301_MES;0
15/06/2023 17:52:00;SGMEN000401_MES;0
15/06/2023 17:52:00;SGMEN000501_MES;0
15/06/2023 17:52:00;SGMEN000601_MES;0
15/06/2023 17:52:00;SGMEN000701_MES;0
15/06/2023 17:52:00;SGMEN000801_MES;0
15/06/2023 17:52:00;SGMEN000901_MES;0
15/06/2023 17:52:00;SGMEN001001_MES;0
15/06/2023 17:52:00;SGMEN001101_MES;0
15/06/2023 17:52:00;SGMEN001201_MES;0
15/06/2023 17:52:00;SGMEN001301_MES;0
15/06/2023 17:52:00;SGMEN001401_MES;0
15/06/2023 17:52:00;SGMEN001501_MES;0
15/06/2023 17:52:00;SGMEN001601_MES;0
15/06/2023 17:52:00;SGMPO000122_MES;0
15/06/2023 17:52:00;SGMPO000222_MES;0
15/06/2023 17:52:00;SGMPO000322_MES;0
15/06/2023 17:52:00;SGMPO000422_MES;0
15/06/2023 17:52:00;SGMPO000522_MES;0
15/06/2023 17:52:00;SGMPO000622_MES;0
15/06/2023 17:52:00;SGMPO000722_MES;0
15/06/2023 17:52:00;SGMPO000822_MES;0
15/06/2023 17:52:00;SGMPO000922_MES;0
15/06/2023 17:52:00;SGMPO001022_MES;0
15/06/2023 17:52:00;SGMPO001122_MES;0
15/06/2023 17:52:00;SGMPO001222_MES;0
15/06/2023 17:52:00;SGMPO001322_MES;0
15/06/2023 17:52:00;SGMPO001422_MES;0
15/06/2023 17:52:00;SGMPO001522_MES;0
15/06/2023 17:52:00;SGMPO001622_MES;0
15/06/2023 17:52:00;SGREG_SOUTIRAGE_MES;0
15/06/2023 17:53:00;PLMED470001_MES;0
15/06/2023 17:53:00;PRDPM701001_EDEF;0
15/06/2023 17:53:00;PRDPM703001_EDEF;0
15/06/2023 17:53:00;PRMED471001_MES;0
15/06/2023 17:53:00;PRMED475001_MES;0
15/06/2023 17:53:00;PRMED701001_MES;0
15/06/2023 17:53:00;PRMED705001_MES;0
15/06/2023 17:53:00;PRMEDAIR061_MES;0
15/06/2023 17:53:00;PRMEDAIR081_MES;0
15/06/2023 17:53:00;PRMEP_AIR_USINE_MES;0
15/06/2023 17:53:00;PRMOI815801_CPTH;0
15/06/2023 17:53:00;PRMOI915801_CPTH;0
15/06/2023 17:53:00;PRMOV703102_INT;0
15/06/2023 17:53:00;PRMOV704101_VIT;0
15/06/2023 17:53:00;PRMOV704102_INT;1
15/06/2023 17:53:00;PRMOX408501_ETA;0
15/06/2023 17:53:00;PRMOX408601_ETA;0
15/06/2023 17:53:00;PRMOX408701_ETA;0
15/06/2023 17:53:00;PRMOX408801_ETA;0
15/06/2023 17:53:00;PRMOX408901_ETA;0
15/06/2023 17:53:00;PRMOX409001_ETA;0
15/06/2023 17:53:00;PRMOX409101_ETA;0
15/06/2023 17:53:00;PRMOX409201_ETA;0
15/06/2023 17:53:00;PRREG4058_MES;0
15/06/2023 17:53:00;PRREG4070_MES;0
15/06/2023 17:53:00;PRREG4083_MES;0
15/06/2023 17:53:00;PRREG4085_MES;0
15/06/2023 17:53:00;PRREG4086_MES;0
15/06/2023 17:53:00;PRREG4087_MES;0
15/06/2023 17:53:00;PRREG4088_MES;0
15/06/2023 17:53:00;PRREG4089_MES;0
15/06/2023 17:53:00;PRREG4090_MES;0
15/06/2023 17:53:00;PRREG4091_MES;0
15/06/2023 17:53:00;PRREG4092_MES;0
15/06/2023 17:53:00;PRREG4092_SOR;0
15/06/2023 17:53:00;PRREG4700_MES;0
15/06/2023 17:53:00;PRREG4800_MES;0
15/06/2023 17:53:00;PRREG7050_MES;0
15/06/2023 17:53:00;PRREG7050_SOR;0
15/06/2023 17:53:00;PRTPA401010_ANIM;0
15/06/2023 17:53:00;PRTPA401020_ANIM;0
15/06/2023 17:53:00;PRTPA403000_ANIM;0
15/06/2023 17:53:00;PRTPA405501_ETA;0
15/06/2023 17:53:00;PRTPA405601_ETA;0
15/06/2023 17:53:00;PRTPA405701_ETA;0
15/06/2023 17:53:00;PRTPA405801_ETA;0
15/06/2023 17:53:00;SG_CHOIX_CELLULE_1;0
15/06/2023 17:53:00;SG_CHOIX_CELLULE_2;0
15/06/2023 17:53:00;SG_PRODUIT_G1;0
15/06/2023 17:53:00;SG_PRODUIT_G10;0
15/06/2023 17:53:00;SG_PRODUIT_G11;0
15/06/2023 17:53:00;SG_PRODUIT_G12;0
15/06/2023 17:53:00;SG_PRODUIT_G13;0
15/06/2023 17:53:00;SG_PRODUIT_G14;0
15/06/2023 17:53:00;SG_PRODUIT_G15;0
15/06/2023 17:53:00;SG_PRODUIT_G16;0
15/06/2023 17:53:00;SG_PRODUIT_G2;0
15/06/2023 17:53:00;SG_PRODUIT_G3;0
15/06/2023 17:53:00;SG_PRODUIT_G4;0
15/06/2023 17:53:00;SG_PRODUIT_G5;0
15/06/2023 17:53:00;SG_PRODUIT_G6;0
15/06/2023 17:53:00;SG_PRODUIT_G7;0
15/06/2023 17:53:00;SG_PRODUIT_G8;0
15/06/2023 17:53:00;SG_PRODUIT_G9;0
15/06/2023 17:53:00;SG_PRODUIT_PREPA;0
15/06/2023 17:53:00;SGMED0TI101_MES;0
15/06/2023 17:53:00;SGMED0TI201_MES;0
15/06/2023 17:53:00;SGMEN000101_MES;0
15/06/2023 17:53:00;SGMEN000201_MES;0
15/06/2023 17:53:00;SGMEN000301_MES;0
15/06/2023 17:53:00;SGMEN000401_MES;0
15/06/2023 17:53:00;SGMEN000501_MES;0
15/06/2023 17:53:00;SGMEN000601_MES;0
15/06/2023 17:53:00;SGMEN000701_MES;0
15/06/2023 17:53:00;SGMEN000801_MES;0
15/06/2023 17:53:00;SGMEN000901_MES;0
15/06/2023 17:53:00;SGMEN001001_MES;0
15/06/2023 17:53:00;SGMEN001101_MES;0
15/06/2023 17:53:00;SGMEN001201_MES;0
15/06/2023 17:53:00;SGMEN001301_MES;0
15/06/2023 17:53:00;SGMEN001401_MES;0
15/06/2023 17:53:00;SGMEN001501_MES;0
15/06/2023 17:53:00;SGMEN001601_MES;0
15/06/2023 17:53:00;SGMPO000122_MES;0
15/06/2023 17:53:00;SGMPO000222_MES;0
15/06/2023 17:53:00;SGMPO000322_MES;0
15/06/2023 17:53:00;SGMPO000422_MES;0
15/06/2023 17:53:00;SGMPO000522_MES;0
15/06/2023 17:53:00;SGMPO000622_MES;0
15/06/2023 17:53:00;SGMPO000722_MES;0
15/06/2023 17:53:00;SGMPO000822_MES;0
15/06/2023 17:53:00;SGMPO000922_MES;0
15/06/2023 17:53:00;SGMPO001022_MES;0
15/06/2023 17:53:00;SGMPO001122_MES;0
15/06/2023 17:53:00;SGMPO001222_MES;0
15/06/2023 17:53:00;SGMPO001322_MES;0
15/06/2023 17:53:00;SGMPO001422_MES;0
15/06/2023 17:53:00;SGMPO001522_MES;0
15/06/2023 17:53:00;SGMPO001622_MES;0
15/06/2023 17:53:00;SGREG_SOUTIRAGE_MES;0
15/06/2023 17:54:00;PLMED470001_MES;0
15/06/2023 17:54:00;PRDPM701001_EDEF;0
15/06/2023 17:54:00;PRDPM703001_EDEF;0
15/06/2023 17:54:00;PRMED471001_MES;0
15/06/2023 17:54:00;PRMED475001_MES;0
15/06/2023 17:54:00;PRMED701001_MES;0
15/06/2023 17:54:00;PRMED705001_MES;0
15/06/2023 17:54:00;PRMEDAIR061_MES;0
15/06/2023 17:54:00;PRMEDAIR081_MES;0
15/06/2023 17:54:00;PRMEP_AIR_USINE_MES;0
15/06/2023 17:54:00;PRMOI815801_CPTH;0
15/06/2023 17:54:00;PRMOI915801_CPTH;0
15/06/2023 17:54:00;PRMOV703102_INT;0
15/06/2023 17:54:00;PRMOV704101_VIT;0
15/06/2023 17:54:00;PRMOV704102_INT;1
15/06/2023 17:54:00;PRMOX408501_ETA;0
15/06/2023 17:54:00;PRMOX408601_ETA;0
15/06/2023 17:54:00;PRMOX408701_ETA;0
15/06/2023 17:54:00;PRMOX408801_ETA;0
15/06/2023 17:54:00;PRMOX408901_ETA;0
15/06/2023 17:54:00;PRMOX409001_ETA;0
15/06/2023 17:54:00;PRMOX409101_ETA;0
15/06/2023 17:54:00;PRMOX409201_ETA;0
15/06/2023 17:54:00;PRREG4058_MES;0
15/06/2023 17:54:00;PRREG4070_MES;0
15/06/2023 17:54:00;PRREG4083_MES;0
15/06/2023 17:54:00;PRREG4085_MES;0
15/06/2023 17:54:00;PRREG4086_MES;0
15/06/2023 17:54:00;PRREG4087_MES;0
15/06/2023 17:54:00;PRREG4088_MES;0
15/06/2023 17:54:00;PRREG4089_MES;0
15/06/2023 17:54:00;PRREG4090_MES;0
15/06/2023 17:54:00;PRREG4091_MES;0
15/06/2023 17:54:00;PRREG4092_MES;0
15/06/2023 17:54:00;PRREG4092_SOR;0
15/06/2023 17:54:00;PRREG4700_MES;0
15/06/2023 17:54:00;PRREG4800_MES;0
15/06/2023 17:54:00;PRREG7050_MES;0
15/06/2023 17:54:00;PRREG7050_SOR;0
15/06/2023 17:54:00;PRTPA401010_ANIM;0
15/06/2023 17:54:00;PRTPA401020_ANIM;0
15/06/2023 17:54:00;PRTPA403000_ANIM;0
15/06/2023 17:54:00;PRTPA405501_ETA;0
15/06/2023 17:54:00;PRTPA405601_ETA;0
15/06/2023 17:54:00;PRTPA405701_ETA;0
15/06/2023 17:54:00;PRTPA405801_ETA;0
15/06/2023 17:54:00;SG_CHOIX_CELLULE_1;0
15/06/2023 17:54:00;SG_CHOIX_CELLULE_2;0
15/06/2023 17:54:00;SG_PRODUIT_G1;0
15/06/2023 17:54:00;SG_PRODUIT_G10;0
15/06/2023 17:54:00;SG_PRODUIT_G11;0
15/06/2023 17:54:00;SG_PRODUIT_G12;0
15/06/2023 17:54:00;SG_PRODUIT_G13;0
15/06/2023 17:54:00;SG_PRODUIT_G14;0
15/06/2023 17:54:00;SG_PRODUIT_G15;0
15/06/2023 17:54:00;SG_PRODUIT_G16;0
15/06/2023 17:54:00;SG_PRODUIT_G2;0
15/06/2023 17:54:00;SG_PRODUIT_G3;0
15/06/2023 17:54:00;SG_PRODUIT_G4;0
15/06/2023 17:54:00;SG_PRODUIT_G5;0
15/06/2023 17:54:00;SG_PRODUIT_G6;0
15/06/2023 17:54:00;SG_PRODUIT_G7;0
15/06/2023 17:54:00;SG_PRODUIT_G8;0
15/06/2023 17:54:00;SG_PRODUIT_G9;0
15/06/2023 17:54:00;SG_PRODUIT_PREPA;0
15/06/2023 17:54:00;SGMED0TI101_MES;0
15/06/2023 17:54:00;SGMED0TI201_MES;0
15/06/2023 17:54:00;SGMEN000101_MES;0
15/06/2023 17:54:00;SGMEN000201_MES;0
15/06/2023 17:54:00;SGMEN000301_MES;0
15/06/2023 17:54:00;SGMEN000401_MES;0
15/06/2023 17:54:00;SGMEN000501_MES;0
15/06/2023 17:54:00;SGMEN000601_MES;0
15/06/2023 17:54:00;SGMEN000701_MES;0
15/06/2023 17:54:00;SGMEN000801_MES;0
15/06/2023 17:54:00;SGMEN000901_MES;0
15/06/2023 17:54:00;SGMEN001001_MES;0
15/06/2023 17:54:00;SGMEN001101_MES;0
15/06/2023 17:54:00;SGMEN001201_MES;0
15/06/2023 17:54:00;SGMEN001301_MES;0
15/06/2023 17:54:00;SGMEN001401_MES;0
15/06/2023 17:54:00;SGMEN001501_MES;0
15/06/2023 17:54:00;SGMEN001601_MES;0
15/06/2023 17:54:00;SGMPO000122_MES;0
15/06/2023 17:54:00;SGMPO000222_MES;0
15/06/2023 17:54:00;SGMPO000322_MES;0
15/06/2023 17:54:00;SGMPO000422_MES;0
15/06/2023 17:54:00;SGMPO000522_MES;0
15/06/2023 17:54:00;SGMPO000622_MES;0
15/06/2023 17:54:00;SGMPO000722_MES;0
15/06/2023 17:54:00;SGMPO000822_MES;0
15/06/2023 17:54:00;SGMPO000922_MES;0
15/06/2023 17:54:00;SGMPO001022_MES;0
15/06/2023 17:54:00;SGMPO001122_MES;0
15/06/2023 17:54:00;SGMPO001222_MES;0
15/06/2023 17:54:00;SGMPO001322_MES;0
15/06/2023 17:54:00;SGMPO001422_MES;0
15/06/2023 17:54:00;SGMPO001522_MES;0
15/06/2023 17:54:00;SGMPO001622_MES;0
15/06/2023 17:54:00;SGREG_SOUTIRAGE_MES;0
15/06/2023 17:50:00;PR_FORAGE_CPTJ;0
15/06/2023 17:50:00;PR_FORAGE_CPTV;0
15/06/2023 17:50:00;PRCOMPAUTO1;0
15/06/2023 17:50:00;PRCOMPAUTO2;0
15/06/2023 17:50:00;PRCOMPAUTO3;0
15/06/2023 17:50:00;PRCOMPAUTO4;0
15/06/2023 17:50:00;PRMEDAIR010_MES;0
15/06/2023 17:50:00;PRMEDAIR021_MES;0
15/06/2023 17:50:00;PRMEDAIR031_MES;0
15/06/2023 17:50:00;PRMEDAIR041_MES;0
15/06/2023 17:50:00;PRMEDAIR051_MES;0
15/06/2023 17:51:00;PR_FORAGE_CPTJ;0
15/06/2023 17:51:00;PR_FORAGE_CPTV;0
15/06/2023 17:51:00;PRCOMPAUTO1;0
15/06/2023 17:51:00;PRCOMPAUTO2;0
15/06/2023 17:51:00;PRCOMPAUTO3;0
15/06/2023 17:51:00;PRCOMPAUTO4;0
15/06/2023 17:51:00;PRMEDAIR010_MES;0
15/06/2023 17:51:00;PRMEDAIR021_MES;0
15/06/2023 17:51:00;PRMEDAIR031_MES;0
15/06/2023 17:51:00;PRMEDAIR041_MES;0
15/06/2023 17:51:00;PRMEDAIR051_MES;0
15/06/2023 17:52:00;PR_FORAGE_CPTJ;0
15/06/2023 17:52:00;PR_FORAGE_CPTV;0
15/06/2023 17:52:00;PRCOMPAUTO1;0
15/06/2023 17:52:00;PRCOMPAUTO2;0
15/06/2023 17:52:00;PRCOMPAUTO3;0
15/06/2023 17:52:00;PRCOMPAUTO4;0
15/06/2023 17:52:00;PRMEDAIR010_MES;0
15/06/2023 17:52:00;PRMEDAIR021_MES;0
15/06/2023 17:52:00;PRMEDAIR031_MES;0
15/06/2023 17:52:00;PRMEDAIR041_MES;0
15/06/2023 17:52:00;PRMEDAIR051_MES;0
15/06/2023 17:53:00;PR_FORAGE_CPTJ;0
15/06/2023 17:53:00;PR_FORAGE_CPTV;0
15/06/2023 17:53:00;PRCOMPAUTO1;0
15/06/2023 17:53:00;PRCOMPAUTO2;0
15/06/2023 17:53:00;PRCOMPAUTO3;0
15/06/2023 17:53:00;PRCOMPAUTO4;0
15/06/2023 17:53:00;PRMEDAIR010_MES;0
15/06/2023 17:53:00;PRMEDAIR021_MES;0
15/06/2023 17:53:00;PRMEDAIR031_MES;0
15/06/2023 17:53:00;PRMEDAIR041_MES;0
15/06/2023 17:53:00;PRMEDAIR051_MES;0
15/06/2023 17:54:00;PR_FORAGE_CPTJ;0
15/06/2023 17:54:00;PR_FORAGE_CPTV;0
15/06/2023 17:54:00;PRCOMPAUTO1;0
15/06/2023 17:54:00;PRCOMPAUTO2;0
15/06/2023 17:54:00;PRCOMPAUTO3;0
15/06/2023 17:54:00;PRCOMPAUTO4;0
15/06/2023 17:54:00;PRMEDAIR010_MES;0
15/06/2023 17:54:00;PRMEDAIR021_MES;0
15/06/2023 17:54:00;PRMEDAIR031_MES;0
15/06/2023 17:54:00;PRMEDAIR041_MES;0
15/06/2023 17:54:00;PRMEDAIR051_MES;0
